"id","scale","TextQual","rater"
"037e9a78ff","ratingScale4",3,"one"
"037e9a78ff","ratingScale5",4,"one"
"037e9a78ff","ratingScale6",3,"one"
"037e9a78ff","ratingScale7",4,"one"
"037e9a78ff","ratingScale8",2,"one"
"1e9ac52015","ratingScale1",3,"one"
"1e9ac52015","ratingScale2",3,"one"
"1e9ac52015","ratingScale3",2,"one"
"1e9ac52015","ratingScale4",3,"one"
"1e9ac52015","ratingScale5",3,"one"
"1e9ac52015","ratingScale6",1,"one"
"1e9ac52015","ratingScale7",3,"one"
"1e9ac52015","ratingScale8",2,"one"
"a25e478e6f","ratingScale1",3,"one"
"a25e478e6f","ratingScale2",3,"one"
"a25e478e6f","ratingScale3",3,"one"
"a25e478e6f","ratingScale4",3,"one"
"a25e478e6f","ratingScale5",4,"one"
"a25e478e6f","ratingScale6",1,"one"
"a25e478e6f","ratingScale7",3,"one"
"a25e478e6f","ratingScale8",3,"one"
"96e9ffa8a7","ratingScale1",3,"one"
"96e9ffa8a7","ratingScale2",2,"one"
"96e9ffa8a7","ratingScale3",2,"one"
"96e9ffa8a7","ratingScale4",2,"one"
"96e9ffa8a7","ratingScale5",2,"one"
"96e9ffa8a7","ratingScale6",1,"one"
"96e9ffa8a7","ratingScale7",2,"one"
"96e9ffa8a7","ratingScale8",2,"one"
"3f4f589bb2","ratingScale1",2,"one"
"3f4f589bb2","ratingScale2",2,"one"
"3f4f589bb2","ratingScale3",1,"one"
"3f4f589bb2","ratingScale4",2,"one"
"3f4f589bb2","ratingScale5",2,"one"
"3f4f589bb2","ratingScale6",1,"one"
"3f4f589bb2","ratingScale7",3,"one"
"3f4f589bb2","ratingScale8",2,"one"
"da08cd9e41","ratingScale1",4,"one"
"da08cd9e41","ratingScale2",3,"one"
"da08cd9e41","ratingScale3",2,"one"
"da08cd9e41","ratingScale4",3,"one"
"da08cd9e41","ratingScale5",4,"one"
"da08cd9e41","ratingScale6",1,"one"
"da08cd9e41","ratingScale7",3,"one"
"da08cd9e41","ratingScale8",2,"one"
"8e88495910","ratingScale1",1,"one"
"8e88495910","ratingScale2",1,"one"
"8e88495910","ratingScale3",1,"one"
"8e88495910","ratingScale4",1,"one"
"8e88495910","ratingScale5",1,"one"
"8e88495910","ratingScale6",1,"one"
"8e88495910","ratingScale7",1,"one"
"8e88495910","ratingScale8",2,"one"
"033db0a08a","ratingScale1",1,"one"
"033db0a08a","ratingScale2",1,"one"
"033db0a08a","ratingScale3",0,"one"
"033db0a08a","ratingScale4",1,"one"
"033db0a08a","ratingScale5",1,"one"
"033db0a08a","ratingScale6",1,"one"
"033db0a08a","ratingScale7",0,"one"
"033db0a08a","ratingScale8",1,"one"
"4c7772f394","ratingScale1",2,"one"
"4c7772f394","ratingScale2",2,"one"
"4c7772f394","ratingScale3",3,"one"
"4c7772f394","ratingScale4",3,"one"
"4c7772f394","ratingScale5",2,"one"
"4c7772f394","ratingScale6",1,"one"
"4c7772f394","ratingScale7",2,"one"
"4c7772f394","ratingScale8",2,"one"
"82225792b8","ratingScale1",2,"one"
"82225792b8","ratingScale2",2,"one"
"82225792b8","ratingScale3",3,"one"
"82225792b8","ratingScale4",3,"one"
"82225792b8","ratingScale5",2,"one"
"82225792b8","ratingScale6",2,"one"
"82225792b8","ratingScale7",3,"one"
"82225792b8","ratingScale8",2,"one"
"59e90536f0","ratingScale1",3,"one"
"59e90536f0","ratingScale2",2,"one"
"59e90536f0","ratingScale3",2,"one"
"59e90536f0","ratingScale4",3,"one"
"59e90536f0","ratingScale5",3,"one"
"59e90536f0","ratingScale6",2,"one"
"59e90536f0","ratingScale7",3,"one"
"59e90536f0","ratingScale8",4,"one"
"f05e70525c","ratingScale1",1,"one"
"f05e70525c","ratingScale2",1,"one"
"f05e70525c","ratingScale3",1,"one"
"f05e70525c","ratingScale4",1,"one"
"f05e70525c","ratingScale5",1,"one"
"f05e70525c","ratingScale6",1,"one"
"f05e70525c","ratingScale7",1,"one"
"f05e70525c","ratingScale8",1,"one"
"21dcffaba6","ratingScale1",2,"one"
"21dcffaba6","ratingScale2",2,"one"
"21dcffaba6","ratingScale3",2,"one"
"21dcffaba6","ratingScale4",3,"one"
"21dcffaba6","ratingScale5",4,"one"
"21dcffaba6","ratingScale6",1,"one"
"21dcffaba6","ratingScale7",3,"one"
"21dcffaba6","ratingScale8",2,"one"
"41e545f3b7","ratingScale1",2,"one"
"41e545f3b7","ratingScale2",2,"one"
"41e545f3b7","ratingScale3",3,"one"
"41e545f3b7","ratingScale4",3,"one"
"41e545f3b7","ratingScale5",2,"one"
"41e545f3b7","ratingScale6",2,"one"
"41e545f3b7","ratingScale7",3,"one"
"41e545f3b7","ratingScale8",3,"one"
"6be48fc950","ratingScale1",2,"one"
"6be48fc950","ratingScale2",2,"one"
"6be48fc950","ratingScale3",2,"one"
"6be48fc950","ratingScale4",3,"one"
"6be48fc950","ratingScale5",2,"one"
"6be48fc950","ratingScale6",2,"one"
"6be48fc950","ratingScale7",2,"one"
"6be48fc950","ratingScale8",2,"one"
"dc9ff170bc","ratingScale1",3,"one"
"dc9ff170bc","ratingScale2",2,"one"
"dc9ff170bc","ratingScale3",3,"one"
"dc9ff170bc","ratingScale4",4,"one"
"dc9ff170bc","ratingScale5",4,"one"
"dc9ff170bc","ratingScale6",1,"one"
"dc9ff170bc","ratingScale7",3,"one"
"dc9ff170bc","ratingScale8",4,"one"
"2af93c97da","ratingScale1",2,"one"
"2af93c97da","ratingScale2",2,"one"
"2af93c97da","ratingScale3",1,"one"
"2af93c97da","ratingScale4",2,"one"
"2af93c97da","ratingScale5",2,"one"
"2af93c97da","ratingScale6",1,"one"
"2af93c97da","ratingScale7",3,"one"
"2af93c97da","ratingScale8",2,"one"
"c43bc8fb60","ratingScale1",0,"one"
"c43bc8fb60","ratingScale2",0,"one"
"c43bc8fb60","ratingScale3",0,"one"
"c43bc8fb60","ratingScale4",0,"one"
"c43bc8fb60","ratingScale5",0,"one"
"c43bc8fb60","ratingScale6",0,"one"
"c43bc8fb60","ratingScale7",0,"one"
"c43bc8fb60","ratingScale8",0,"one"
"bea1726427","ratingScale1",4,"one"
"bea1726427","ratingScale2",3,"one"
"bea1726427","ratingScale3",2,"one"
"bea1726427","ratingScale4",3,"one"
"bea1726427","ratingScale5",4,"one"
"bea1726427","ratingScale6",1,"one"
"bea1726427","ratingScale7",3,"one"
"bea1726427","ratingScale8",2,"one"
"414ec40f91","ratingScale1",3,"one"
"414ec40f91","ratingScale2",2,"one"
"414ec40f91","ratingScale3",2,"one"
"414ec40f91","ratingScale4",2,"one"
"414ec40f91","ratingScale5",2,"one"
"414ec40f91","ratingScale6",1,"one"
"414ec40f91","ratingScale7",3,"one"
"414ec40f91","ratingScale8",4,"one"
"0c0b05f3bc","ratingScale1",4,"one"
"0c0b05f3bc","ratingScale2",3,"one"
"0c0b05f3bc","ratingScale3",3,"one"
"0c0b05f3bc","ratingScale4",3,"one"
"0c0b05f3bc","ratingScale5",3,"one"
"0c0b05f3bc","ratingScale6",2,"one"
"0c0b05f3bc","ratingScale7",3,"one"
"0c0b05f3bc","ratingScale8",3,"one"
"7ec55635ff","ratingScale1",2,"one"
"7ec55635ff","ratingScale2",1,"one"
"7ec55635ff","ratingScale3",1,"one"
"7ec55635ff","ratingScale4",1,"one"
"7ec55635ff","ratingScale5",1,"one"
"7ec55635ff","ratingScale6",1,"one"
"7ec55635ff","ratingScale7",2,"one"
"7ec55635ff","ratingScale8",2,"one"
"f276ad88ca","ratingScale1",3,"one"
"f276ad88ca","ratingScale2",3,"one"
"f276ad88ca","ratingScale3",2,"one"
"f276ad88ca","ratingScale4",3,"one"
"f276ad88ca","ratingScale5",3,"one"
"f276ad88ca","ratingScale6",1,"one"
"f276ad88ca","ratingScale7",3,"one"
"f276ad88ca","ratingScale8",2,"one"
"10192efb9a","ratingScale1",3,"one"
"10192efb9a","ratingScale2",2,"one"
"10192efb9a","ratingScale3",2,"one"
"10192efb9a","ratingScale4",3,"one"
"10192efb9a","ratingScale5",3,"one"
"10192efb9a","ratingScale6",2,"one"
"10192efb9a","ratingScale7",3,"one"
"10192efb9a","ratingScale8",3,"one"
"f6a476c500","ratingScale1",2,"one"
"f6a476c500","ratingScale2",1,"one"
"f6a476c500","ratingScale3",1,"one"
"f6a476c500","ratingScale4",2,"one"
"f6a476c500","ratingScale5",1,"one"
"f6a476c500","ratingScale6",1,"one"
"f6a476c500","ratingScale7",2,"one"
"f6a476c500","ratingScale8",2,"one"
"1078a29ac6","ratingScale1",2,"one"
"1078a29ac6","ratingScale2",2,"one"
"1078a29ac6","ratingScale3",1,"one"
"1078a29ac6","ratingScale4",2,"one"
"1078a29ac6","ratingScale5",2,"one"
"1078a29ac6","ratingScale6",1,"one"
"1078a29ac6","ratingScale7",2,"one"
"1078a29ac6","ratingScale8",2,"one"
"2f756ac5d9","ratingScale1",2,"one"
"2f756ac5d9","ratingScale2",1,"one"
"2f756ac5d9","ratingScale3",1,"one"
"2f756ac5d9","ratingScale4",2,"one"
"2f756ac5d9","ratingScale5",2,"one"
"2f756ac5d9","ratingScale6",1,"one"
"2f756ac5d9","ratingScale7",2,"one"
"2f756ac5d9","ratingScale8",2,"one"
"be0a34d14a","ratingScale1",2,"one"
"be0a34d14a","ratingScale2",1,"one"
"be0a34d14a","ratingScale3",1,"one"
"be0a34d14a","ratingScale4",2,"one"
"be0a34d14a","ratingScale5",1,"one"
"be0a34d14a","ratingScale6",1,"one"
"be0a34d14a","ratingScale7",2,"one"
"be0a34d14a","ratingScale8",2,"one"
"833f35aecc","ratingScale1",1,"one"
"833f35aecc","ratingScale2",1,"one"
"833f35aecc","ratingScale3",1,"one"
"833f35aecc","ratingScale4",1,"one"
"833f35aecc","ratingScale5",1,"one"
"833f35aecc","ratingScale6",1,"one"
"833f35aecc","ratingScale7",1,"one"
"833f35aecc","ratingScale8",2,"one"
"4f0550bf63","ratingScale1",3,"one"
"4f0550bf63","ratingScale2",2,"one"
"4f0550bf63","ratingScale3",2,"one"
"4f0550bf63","ratingScale4",3,"one"
"4f0550bf63","ratingScale5",3,"one"
"4f0550bf63","ratingScale6",1,"one"
"4f0550bf63","ratingScale7",3,"one"
"4f0550bf63","ratingScale8",3,"one"
"ed77b74fa2","ratingScale1",2,"one"
"ed77b74fa2","ratingScale2",1,"one"
"ed77b74fa2","ratingScale3",1,"one"
"ed77b74fa2","ratingScale4",2,"one"
"ed77b74fa2","ratingScale5",1,"one"
"ed77b74fa2","ratingScale6",1,"one"
"ed77b74fa2","ratingScale7",2,"one"
"ed77b74fa2","ratingScale8",2,"one"
"25c0bdc1a0","ratingScale1",2,"one"
"25c0bdc1a0","ratingScale2",2,"one"
"25c0bdc1a0","ratingScale3",1,"one"
"25c0bdc1a0","ratingScale4",2,"one"
"25c0bdc1a0","ratingScale5",1,"one"
"25c0bdc1a0","ratingScale6",1,"one"
"25c0bdc1a0","ratingScale7",2,"one"
"25c0bdc1a0","ratingScale8",2,"one"
"e000bfe327","ratingScale1",4,"one"
"e000bfe327","ratingScale2",2,"one"
"e000bfe327","ratingScale3",3,"one"
"e000bfe327","ratingScale4",3,"one"
"e000bfe327","ratingScale5",3,"one"
"e000bfe327","ratingScale6",2,"one"
"e000bfe327","ratingScale7",3,"one"
"e000bfe327","ratingScale8",3,"one"
"030d82661b","ratingScale1",3,"one"
"030d82661b","ratingScale2",3,"one"
"030d82661b","ratingScale3",3,"one"
"030d82661b","ratingScale4",3,"one"
"030d82661b","ratingScale5",3,"one"
"030d82661b","ratingScale6",1,"one"
"030d82661b","ratingScale7",3,"one"
"030d82661b","ratingScale8",4,"one"
"bf0bc7bf28","ratingScale1",5,"one"
"bf0bc7bf28","ratingScale2",3,"one"
"bf0bc7bf28","ratingScale3",3,"one"
"bf0bc7bf28","ratingScale4",4,"one"
"bf0bc7bf28","ratingScale5",4,"one"
"bf0bc7bf28","ratingScale6",1,"one"
"bf0bc7bf28","ratingScale7",4,"one"
"bf0bc7bf28","ratingScale8",2,"one"
"9e54301601","ratingScale1",4,"one"
"9e54301601","ratingScale2",2,"one"
"9e54301601","ratingScale3",3,"one"
"9e54301601","ratingScale4",3,"one"
"9e54301601","ratingScale5",2,"one"
"9e54301601","ratingScale6",2,"one"
"9e54301601","ratingScale7",3,"one"
"9e54301601","ratingScale8",3,"one"
"fd623ef6a0","ratingScale1",4,"one"
"fd623ef6a0","ratingScale2",2,"one"
"fd623ef6a0","ratingScale3",3,"one"
"fd623ef6a0","ratingScale4",3,"one"
"fd623ef6a0","ratingScale5",3,"one"
"fd623ef6a0","ratingScale6",1,"one"
"fd623ef6a0","ratingScale7",3,"one"
"fd623ef6a0","ratingScale8",3,"one"
"1ba18e26d6","ratingScale1",3,"one"
"1ba18e26d6","ratingScale2",3,"one"
"1ba18e26d6","ratingScale3",3,"one"
"1ba18e26d6","ratingScale4",3,"one"
"1ba18e26d6","ratingScale5",3,"one"
"1ba18e26d6","ratingScale6",1,"one"
"1ba18e26d6","ratingScale7",3,"one"
"1ba18e26d6","ratingScale8",2,"one"
"a116853728","ratingScale1",5,"one"
"a116853728","ratingScale2",3,"one"
"a116853728","ratingScale3",2,"one"
"a116853728","ratingScale4",3,"one"
"a116853728","ratingScale5",4,"one"
"a116853728","ratingScale6",3,"one"
"a116853728","ratingScale7",3,"one"
"a116853728","ratingScale8",5,"one"
"775086e972","ratingScale1",5,"one"
"775086e972","ratingScale2",4,"one"
"775086e972","ratingScale3",3,"one"
"775086e972","ratingScale4",4,"one"
"775086e972","ratingScale5",4,"one"
"775086e972","ratingScale6",2,"one"
"775086e972","ratingScale7",3,"one"
"775086e972","ratingScale8",3,"one"
"c1ba73bb35","ratingScale1",3,"one"
"c1ba73bb35","ratingScale2",3,"one"
"c1ba73bb35","ratingScale3",2,"one"
"c1ba73bb35","ratingScale4",3,"one"
"c1ba73bb35","ratingScale5",3,"one"
"c1ba73bb35","ratingScale6",2,"one"
"c1ba73bb35","ratingScale7",3,"one"
"c1ba73bb35","ratingScale8",3,"one"
"2370b6103d","ratingScale1",3,"one"
"2370b6103d","ratingScale2",3,"one"
"2370b6103d","ratingScale3",2,"one"
"2370b6103d","ratingScale4",3,"one"
"2370b6103d","ratingScale5",3,"one"
"2370b6103d","ratingScale6",2,"one"
"2370b6103d","ratingScale7",3,"one"
"2370b6103d","ratingScale8",3,"one"
"cc956eb8b2","ratingScale1",4,"one"
"cc956eb8b2","ratingScale2",3,"one"
"cc956eb8b2","ratingScale3",3,"one"
"cc956eb8b2","ratingScale4",4,"one"
"cc956eb8b2","ratingScale5",3,"one"
"cc956eb8b2","ratingScale6",2,"one"
"cc956eb8b2","ratingScale7",3,"one"
"cc956eb8b2","ratingScale8",3,"one"
"6f8f617c6b","ratingScale1",2,"one"
"6f8f617c6b","ratingScale2",2,"one"
"6f8f617c6b","ratingScale3",1,"one"
"6f8f617c6b","ratingScale4",2,"one"
"6f8f617c6b","ratingScale5",1,"one"
"6f8f617c6b","ratingScale6",1,"one"
"6f8f617c6b","ratingScale7",2,"one"
"6f8f617c6b","ratingScale8",2,"one"
"9b74a809c0","ratingScale1",2,"one"
"9b74a809c0","ratingScale2",2,"one"
"9b74a809c0","ratingScale3",1,"one"
"9b74a809c0","ratingScale4",2,"one"
"9b74a809c0","ratingScale5",1,"one"
"9b74a809c0","ratingScale6",1,"one"
"9b74a809c0","ratingScale7",2,"one"
"9b74a809c0","ratingScale8",2,"one"
"b091c150c6","ratingScale1",3,"one"
"b091c150c6","ratingScale2",2,"one"
"b091c150c6","ratingScale3",2,"one"
"b091c150c6","ratingScale4",3,"one"
"b091c150c6","ratingScale5",2,"one"
"b091c150c6","ratingScale6",2,"one"
"b091c150c6","ratingScale7",2,"one"
"b091c150c6","ratingScale8",2,"one"
"31cc4657cb","ratingScale1",5,"one"
"31cc4657cb","ratingScale2",4,"one"
"31cc4657cb","ratingScale3",4,"one"
"31cc4657cb","ratingScale4",3,"one"
"31cc4657cb","ratingScale5",3,"one"
"31cc4657cb","ratingScale6",3,"one"
"31cc4657cb","ratingScale7",3,"one"
"31cc4657cb","ratingScale8",3,"one"
"22aa5e8bba","ratingScale1",4,"one"
"22aa5e8bba","ratingScale2",3,"one"
"22aa5e8bba","ratingScale3",1,"one"
"22aa5e8bba","ratingScale4",3,"one"
"22aa5e8bba","ratingScale5",3,"one"
"22aa5e8bba","ratingScale6",3,"one"
"22aa5e8bba","ratingScale7",3,"one"
"22aa5e8bba","ratingScale8",4,"one"
"4cf1963e65","ratingScale1",3,"one"
"4cf1963e65","ratingScale2",2,"one"
"4cf1963e65","ratingScale3",3,"one"
"4cf1963e65","ratingScale4",3,"one"
"4cf1963e65","ratingScale5",2,"one"
"4cf1963e65","ratingScale6",1,"one"
"4cf1963e65","ratingScale7",3,"one"
"4cf1963e65","ratingScale8",2,"one"
"272f9f76d6","ratingScale1",4,"one"
"272f9f76d6","ratingScale2",4,"one"
"272f9f76d6","ratingScale3",3,"one"
"272f9f76d6","ratingScale4",4,"one"
"272f9f76d6","ratingScale5",4,"one"
"272f9f76d6","ratingScale6",2,"one"
"272f9f76d6","ratingScale7",3,"one"
"272f9f76d6","ratingScale8",3,"one"
"ebdf5110eb","ratingScale1",2,"one"
"ebdf5110eb","ratingScale2",2,"one"
"ebdf5110eb","ratingScale3",1,"one"
"ebdf5110eb","ratingScale4",2,"one"
"ebdf5110eb","ratingScale5",2,"one"
"ebdf5110eb","ratingScale6",1,"one"
"ebdf5110eb","ratingScale7",2,"one"
"ebdf5110eb","ratingScale8",2,"one"
"cee58365a0","ratingScale1",3,"one"
"cee58365a0","ratingScale2",2,"one"
"cee58365a0","ratingScale3",2,"one"
"cee58365a0","ratingScale4",3,"one"
"cee58365a0","ratingScale5",3,"one"
"cee58365a0","ratingScale6",1,"one"
"cee58365a0","ratingScale7",3,"one"
"cee58365a0","ratingScale8",3,"one"
"9d15ad043b","ratingScale1",2,"one"
"9d15ad043b","ratingScale2",2,"one"
"9d15ad043b","ratingScale3",2,"one"
"9d15ad043b","ratingScale4",2,"one"
"9d15ad043b","ratingScale5",2,"one"
"9d15ad043b","ratingScale6",1,"one"
"9d15ad043b","ratingScale7",2,"one"
"9d15ad043b","ratingScale8",2,"one"
"42aef10cf3","ratingScale1",1,"one"
"42aef10cf3","ratingScale2",1,"one"
"42aef10cf3","ratingScale3",1,"one"
"42aef10cf3","ratingScale4",1,"one"
"42aef10cf3","ratingScale5",1,"one"
"42aef10cf3","ratingScale6",1,"one"
"42aef10cf3","ratingScale7",2,"one"
"42aef10cf3","ratingScale8",2,"one"
"bc2fb15321","ratingScale1",2,"one"
"bc2fb15321","ratingScale2",2,"one"
"bc2fb15321","ratingScale3",1,"one"
"bc2fb15321","ratingScale4",2,"one"
"bc2fb15321","ratingScale5",1,"one"
"bc2fb15321","ratingScale6",1,"one"
"bc2fb15321","ratingScale7",4,"one"
"bc2fb15321","ratingScale8",2,"one"
"e32400b64f","ratingScale1",2,"one"
"e32400b64f","ratingScale2",2,"one"
"e32400b64f","ratingScale3",1,"one"
"e32400b64f","ratingScale4",2,"one"
"e32400b64f","ratingScale5",1,"one"
"e32400b64f","ratingScale6",1,"one"
"e32400b64f","ratingScale7",2,"one"
"e32400b64f","ratingScale8",2,"one"
"0bd0056a49","ratingScale1",3,"one"
"0bd0056a49","ratingScale2",2,"one"
"0bd0056a49","ratingScale3",2,"one"
"0bd0056a49","ratingScale4",3,"one"
"0bd0056a49","ratingScale5",2,"one"
"0bd0056a49","ratingScale6",2,"one"
"0bd0056a49","ratingScale7",3,"one"
"0bd0056a49","ratingScale8",3,"one"
"cd73639cae","ratingScale1",4,"one"
"cd73639cae","ratingScale2",3,"one"
"cd73639cae","ratingScale3",4,"one"
"cd73639cae","ratingScale4",3,"one"
"cd73639cae","ratingScale5",3,"one"
"cd73639cae","ratingScale6",2,"one"
"cd73639cae","ratingScale7",3,"one"
"cd73639cae","ratingScale8",3,"one"
"41ff4a26c7","ratingScale1",4,"one"
"41ff4a26c7","ratingScale2",3,"one"
"41ff4a26c7","ratingScale3",2,"one"
"41ff4a26c7","ratingScale4",3,"one"
"41ff4a26c7","ratingScale5",3,"one"
"41ff4a26c7","ratingScale6",1,"one"
"41ff4a26c7","ratingScale7",3,"one"
"41ff4a26c7","ratingScale8",3,"one"
"148c56f007","ratingScale1",4,"one"
"148c56f007","ratingScale2",3,"one"
"148c56f007","ratingScale3",2,"one"
"148c56f007","ratingScale4",3,"one"
"148c56f007","ratingScale5",3,"one"
"148c56f007","ratingScale6",1,"one"
"148c56f007","ratingScale7",3,"one"
"148c56f007","ratingScale8",3,"one"
"62b1d44a85","ratingScale1",4,"one"
"62b1d44a85","ratingScale2",3,"one"
"62b1d44a85","ratingScale3",2,"one"
"62b1d44a85","ratingScale4",3,"one"
"62b1d44a85","ratingScale5",3,"one"
"62b1d44a85","ratingScale6",2,"one"
"62b1d44a85","ratingScale7",3,"one"
"62b1d44a85","ratingScale8",2,"one"
"7ccd303329","ratingScale1",2,"one"
"7ccd303329","ratingScale2",2,"one"
"7ccd303329","ratingScale3",1,"one"
"7ccd303329","ratingScale4",2,"one"
"7ccd303329","ratingScale5",2,"one"
"7ccd303329","ratingScale6",1,"one"
"7ccd303329","ratingScale7",2,"one"
"7ccd303329","ratingScale8",2,"one"
"86fe1bcebb","ratingScale1",4,"one"
"86fe1bcebb","ratingScale2",3,"one"
"86fe1bcebb","ratingScale3",4,"one"
"86fe1bcebb","ratingScale4",3,"one"
"86fe1bcebb","ratingScale5",4,"one"
"86fe1bcebb","ratingScale6",3,"one"
"86fe1bcebb","ratingScale7",3,"one"
"86fe1bcebb","ratingScale8",3,"one"
"7225fc8b7c","ratingScale1",4,"one"
"7225fc8b7c","ratingScale2",3,"one"
"7225fc8b7c","ratingScale3",4,"one"
"7225fc8b7c","ratingScale4",3,"one"
"7225fc8b7c","ratingScale5",3,"one"
"7225fc8b7c","ratingScale6",2,"one"
"7225fc8b7c","ratingScale7",3,"one"
"7225fc8b7c","ratingScale8",3,"one"
"e4db5fdb6a","ratingScale1",3,"one"
"e4db5fdb6a","ratingScale2",2,"one"
"e4db5fdb6a","ratingScale3",2,"one"
"e4db5fdb6a","ratingScale4",3,"one"
"e4db5fdb6a","ratingScale5",3,"one"
"e4db5fdb6a","ratingScale6",1,"one"
"e4db5fdb6a","ratingScale7",3,"one"
"e4db5fdb6a","ratingScale8",2,"one"
"3c24e97c27","ratingScale1",4,"one"
"3c24e97c27","ratingScale2",3,"one"
"3c24e97c27","ratingScale3",3,"one"
"3c24e97c27","ratingScale4",3,"one"
"3c24e97c27","ratingScale5",4,"one"
"3c24e97c27","ratingScale6",2,"one"
"3c24e97c27","ratingScale7",3,"one"
"3c24e97c27","ratingScale8",3,"one"
"651924aec8","ratingScale1",3,"one"
"651924aec8","ratingScale2",3,"one"
"651924aec8","ratingScale3",5,"one"
"651924aec8","ratingScale4",3,"one"
"651924aec8","ratingScale5",3,"one"
"651924aec8","ratingScale6",4,"one"
"651924aec8","ratingScale7",3,"one"
"651924aec8","ratingScale8",2,"one"
"90cd321025","ratingScale1",3,"one"
"90cd321025","ratingScale2",2,"one"
"90cd321025","ratingScale3",3,"one"
"90cd321025","ratingScale4",3,"one"
"90cd321025","ratingScale5",3,"one"
"90cd321025","ratingScale6",2,"one"
"90cd321025","ratingScale7",3,"one"
"90cd321025","ratingScale8",2,"one"
"4ac1c8acc7","ratingScale1",3,"one"
"4ac1c8acc7","ratingScale2",2,"one"
"4ac1c8acc7","ratingScale3",3,"one"
"4ac1c8acc7","ratingScale4",3,"one"
"4ac1c8acc7","ratingScale5",3,"one"
"4ac1c8acc7","ratingScale6",2,"one"
"4ac1c8acc7","ratingScale7",3,"one"
"4ac1c8acc7","ratingScale8",2,"one"
"a7bddb4ed6","ratingScale1",2,"one"
"a7bddb4ed6","ratingScale2",2,"one"
"a7bddb4ed6","ratingScale3",1,"one"
"a7bddb4ed6","ratingScale4",2,"one"
"a7bddb4ed6","ratingScale5",2,"one"
"a7bddb4ed6","ratingScale6",1,"one"
"a7bddb4ed6","ratingScale7",3,"one"
"a7bddb4ed6","ratingScale8",2,"one"
"5a34aa6793","ratingScale1",3,"one"
"5a34aa6793","ratingScale2",2,"one"
"5a34aa6793","ratingScale3",1,"one"
"5a34aa6793","ratingScale4",2,"one"
"5a34aa6793","ratingScale5",2,"one"
"5a34aa6793","ratingScale6",2,"one"
"5a34aa6793","ratingScale7",3,"one"
"5a34aa6793","ratingScale8",2,"one"
"52776c4fb3","ratingScale1",4,"one"
"52776c4fb3","ratingScale2",3,"one"
"52776c4fb3","ratingScale3",3,"one"
"52776c4fb3","ratingScale4",4,"one"
"52776c4fb3","ratingScale5",4,"one"
"52776c4fb3","ratingScale6",1,"one"
"52776c4fb3","ratingScale7",2,"one"
"52776c4fb3","ratingScale8",2,"one"
"d1a81b8b11","ratingScale1",2,"one"
"d1a81b8b11","ratingScale2",2,"one"
"d1a81b8b11","ratingScale3",1,"one"
"d1a81b8b11","ratingScale4",2,"one"
"d1a81b8b11","ratingScale5",2,"one"
"d1a81b8b11","ratingScale6",1,"one"
"d1a81b8b11","ratingScale7",2,"one"
"d1a81b8b11","ratingScale8",2,"one"
